,id,shop_id,item_category_id,month_0,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18,month_19,month_20,month_21,month_22,month_23,month_24,month_25,month_26,month_27,month_28,month_29,month_30,month_31,month_32,month_33
1548,"(47, 33)",47,33,1.0,2.0,3.0,6.0,6.0,9.0,5.0,6.0,11.0,9.0,9.0,15.0,6.0,3.0,8.0,15.0,7.0,12.0,6.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,5.0
1549,"(47, 35)",47,35,11.0,0.0,16.0,12.0,14.0,9.0,3.0,2.0,4.0,2.0,6.0,12.0,12.0,21.0,24.0,13.0,16.0,21.0,7.0,20.0,27.0,36.0,42.0,40.0,59.0,42.0,52.0,30.0,18.0,17.0,16.0,28.0,14.0,14.0
1550,"(47, 37)",47,37,63.0,42.0,48.0,43.0,55.0,56.0,60.0,42.0,65.0,44.0,49.0,66.0,115.0,60.0,86.0,89.0,107.0,45.0,63.0,85.0,56.0,55.0,57.0,75.0,88.0,59.0,56.0,73.0,33.0,50.0,44.0,46.0,39.0,57.0
1551,"(47, 38)",47,38,13.0,17.0,15.0,16.0,8.0,6.0,19.0,11.0,11.0,12.0,8.0,22.0,15.0,11.0,16.0,13.0,19.0,8.0,12.0,8.0,11.0,19.0,23.0,42.0,26.0,16.0,21.0,13.0,14.0,4.0,12.0,12.0,19.0,18.0
1552,"(47, 40)",47,40,379.0,313.0,336.0,189.0,223.0,178.0,151.0,197.0,146.0,233.0,312.0,354.0,280.0,238.0,261.0,199.0,208.0,159.0,155.0,145.0,163.0,150.0,192.0,173.0,206.0,143.0,171.0,150.0,140.0,106.0,127.0,95.0,96.0,134.0
1553,"(47, 41)",47,41,13.0,17.0,18.0,10.0,18.0,11.0,12.0,12.0,12.0,3.0,18.0,14.0,18.0,9.0,11.0,14.0,17.0,11.0,12.0,8.0,12.0,10.0,9.0,13.0,5.0,7.0,8.0,12.0,11.0,7.0,7.0,7.0,5.0,7.0
1554,"(47, 49)",47,49,4.0,7.0,4.0,7.0,3.0,6.0,2.0,13.0,5.0,6.0,4.0,3.0,3.0,2.0,11.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,9.0,5.0,1.0,9.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0
1555,"(47, 55)",47,55,136.0,164.0,185.0,180.0,197.0,202.0,203.0,223.0,184.0,169.0,211.0,236.0,190.0,124.0,218.0,163.0,208.0,180.0,273.0,254.0,200.0,169.0,209.0,259.0,202.0,167.0,205.0,152.0,155.0,138.0,161.0,138.0,140.0,116.0
1556,"(47, 62)",47,62,56.0,64.0,52.0,39.0,31.0,30.0,9.0,22.0,21.0,30.0,26.0,95.0,30.0,48.0,23.0,20.0,12.0,7.0,6.0,13.0,16.0,9.0,4.0,28.0,9.0,8.0,7.0,3.0,5.0,2.0,5.0,3.0,4.0,2.0
1557,"(47, 63)",47,63,45.0,33.0,34.0,30.0,35.0,28.0,27.0,35.0,26.0,20.0,25.0,89.0,34.0,28.0,37.0,28.0,33.0,27.0,32.0,42.0,36.0,31.0,47.0,110.0,46.0,50.0,54.0,36.0,30.0,24.0,67.0,37.0,44.0,35.0
1558,"(47, 64)",47,64,19.0,8.0,6.0,10.0,13.0,12.0,20.0,12.0,11.0,10.0,23.0,27.0,28.0,13.0,12.0,18.0,12.0,11.0,18.0,24.0,13.0,19.0,27.0,56.0,29.0,48.0,35.0,33.0,28.0,27.0,37.0,38.0,36.0,26.0
1559,"(47, 65)",47,65,2.0,16.0,10.0,13.0,7.0,6.0,6.0,13.0,12.0,4.0,12.0,5.0,15.0,16.0,11.0,8.0,4.0,4.0,21.0,28.0,42.0,127.0,48.0,106.0,60.0,92.0,114.0,67.0,68.0,95.0,51.0,128.0,101.0,37.0
1560,"(47, 67)",47,67,48.0,87.0,61.0,61.0,38.0,30.0,15.0,21.0,16.0,17.0,33.0,63.0,30.0,40.0,37.0,34.0,28.0,27.0,22.0,32.0,32.0,35.0,47.0,86.0,21.0,33.0,34.0,8.0,16.0,20.0,30.0,13.0,17.0,14.0
1561,"(47, 69)",47,69,12.0,23.0,27.0,19.0,27.0,10.0,16.0,9.0,14.0,14.0,13.0,62.0,25.0,18.0,11.0,4.0,6.0,4.0,16.0,7.0,15.0,17.0,27.0,67.0,24.0,59.0,23.0,24.0,27.0,23.0,37.0,31.0,27.0,20.0
1562,"(47, 70)",47,70,66.0,56.0,52.0,57.0,47.0,25.0,14.0,11.0,27.0,6.0,14.0,27.0,13.0,6.0,6.0,15.0,24.0,27.0,36.0,21.0,18.0,40.0,55.0,102.0,60.0,65.0,66.0,69.0,146.0,113.0,130.0,89.0,88.0,67.0
1563,"(47, 72)",47,72,15.0,21.0,13.0,11.0,20.0,16.0,16.0,19.0,25.0,14.0,20.0,66.0,34.0,66.0,63.0,65.0,70.0,58.0,47.0,66.0,73.0,64.0,75.0,155.0,70.0,76.0,71.0,61.0,60.0,69.0,54.0,50.0,38.0,43.0
1564,"(47, 73)",47,73,8.0,4.0,3.0,9.0,9.0,7.0,3.0,3.0,4.0,13.0,10.0,6.0,9.0,7.0,2.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,10.0,6.0,6.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0
1565,"(47, 75)",47,75,31.0,20.0,28.0,22.0,23.0,19.0,9.0,17.0,23.0,16.0,20.0,34.0,25.0,22.0,15.0,12.0,23.0,12.0,19.0,16.0,26.0,16.0,15.0,20.0,21.0,16.0,13.0,14.0,14.0,4.0,7.0,11.0,4.0,11.0
1566,"(50, 2)",50,2,55.0,55.0,56.0,30.0,35.0,53.0,32.0,30.0,34.0,49.0,21.0,61.0,46.0,26.0,22.0,12.0,13.0,16.0,8.0,8.0,9.0,8.0,1.0,7.0,3.0,12.0,8.0,2.0,1.0,5.0,8.0,7.0,0.0,0.0
1567,"(50, 3)",50,3,15.0,16.0,20.0,11.0,11.0,13.0,10.0,20.0,26.0,19.0,28.0,94.0,24.0,75.0,31.0,32.0,27.0,22.0,13.0,18.0,24.0,16.0,21.0,33.0,26.0,15.0,7.0,12.0,12.0,12.0,18.0,18.0,14.0,20.0
1568,"(50, 4)",50,4,9.0,12.0,5.0,2.0,10.0,6.0,11.0,7.0,4.0,5.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,"(50, 5)",50,5,26.0,10.0,19.0,6.0,15.0,24.0,9.0,10.0,11.0,10.0,15.0,24.0,8.0,13.0,7.0,4.0,5.0,9.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
1570,"(50, 6)",50,6,42.0,30.0,27.0,17.0,20.0,24.0,26.0,26.0,28.0,45.0,26.0,42.0,31.0,21.0,23.0,12.0,27.0,24.0,20.0,13.0,14.0,12.0,11.0,26.0,13.0,8.0,2.0,3.0,6.0,8.0,3.0,6.0,5.0,9.0
1571,"(50, 11)",50,11,9.0,3.0,7.0,10.0,10.0,12.0,8.0,14.0,22.0,25.0,6.0,27.0,13.0,10.0,6.0,7.0,11.0,2.0,4.0,4.0,6.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1572,"(50, 13)",50,13,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,"(50, 14)",50,14,4.0,3.0,5.0,2.0,4.0,9.0,8.0,3.0,4.0,5.0,8.0,15.0,7.0,4.0,2.0,4.0,5.0,5.0,0.0,5.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1574,"(50, 15)",50,15,25.0,13.0,18.0,5.0,8.0,15.0,8.0,13.0,12.0,20.0,16.0,25.0,14.0,9.0,3.0,6.0,10.0,7.0,2.0,1.0,4.0,3.0,6.0,12.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0
1575,"(50, 18)",50,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,"(50, 19)",50,19,339.0,361.0,409.0,314.0,349.0,483.0,335.0,443.0,643.0,560.0,346.0,569.0,360.0,296.0,237.0,137.0,164.0,105.0,125.0,118.0,101.0,75.0,73.0,162.0,87.0,67.0,45.0,41.0,57.0,79.0,81.0,93.0,80.0,43.0
1577,"(50, 21)",50,21,147.0,100.0,119.0,100.0,95.0,104.0,112.0,94.0,52.0,53.0,52.0,72.0,38.0,27.0,31.0,15.0,26.0,27.0,18.0,17.0,9.0,13.0,7.0,11.0,7.0,7.0,4.0,1.0,5.0,2.0,8.0,1.0,1.0,1.0
1578,"(50, 22)",50,22,44.0,19.0,37.0,22.0,33.0,54.0,27.0,25.0,27.0,17.0,30.0,49.0,33.0,20.0,12.0,14.0,20.0,16.0,16.0,15.0,2.0,3.0,3.0,13.0,12.0,11.0,10.0,4.0,11.0,9.0,3.0,9.0,10.0,8.0
1579,"(50, 23)",50,23,201.0,231.0,238.0,159.0,195.0,220.0,200.0,251.0,363.0,313.0,253.0,424.0,282.0,301.0,217.0,120.0,136.0,99.0,122.0,84.0,64.0,56.0,58.0,143.0,78.0,53.0,49.0,32.0,61.0,54.0,59.0,82.0,40.0,46.0
1580,"(50, 25)",50,25,12.0,4.0,7.0,47.0,35.0,35.0,33.0,25.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,18.0,12.0,12.0,14.0,5.0,4.0,7.0,9.0,8.0,11.0
1581,"(50, 28)",50,28,138.0,142.0,258.0,124.0,100.0,113.0,120.0,173.0,147.0,192.0,209.0,189.0,146.0,161.0,110.0,128.0,121.0,126.0,88.0,95.0,113.0,36.0,116.0,85.0,71.0,38.0,39.0,25.0,77.0,28.0,17.0,35.0,21.0,52.0
1582,"(50, 29)",50,29,6.0,10.0,14.0,3.0,9.0,15.0,5.0,14.0,23.0,7.0,40.0,10.0,4.0,4.0,2.0,16.0,19.0,7.0,4.0,6.0,19.0,3.0,13.0,16.0,8.0,0.0,1.0,1.0,9.0,4.0,2.0,1.0,6.0,1.0
1583,"(50, 30)",50,30,547.0,422.0,655.0,397.0,413.0,539.0,519.0,567.0,513.0,466.0,456.0,559.0,399.0,347.0,352.0,265.0,253.0,196.0,158.0,148.0,124.0,182.0,131.0,148.0,134.0,93.0,73.0,147.0,119.0,89.0,87.0,102.0,51.0,58.0
1584,"(50, 33)",50,33,5.0,16.0,17.0,15.0,6.0,21.0,14.0,16.0,13.0,13.0,13.0,14.0,18.0,8.0,13.0,10.0,6.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,5.0,1.0
1585,"(50, 35)",50,35,18.0,10.0,9.0,12.0,11.0,30.0,19.0,11.0,26.0,12.0,23.0,26.0,21.0,31.0,26.0,15.0,10.0,20.0,8.0,6.0,15.0,6.0,16.0,40.0,30.0,22.0,24.0,11.0,11.0,13.0,12.0,6.0,14.0,13.0
1586,"(50, 37)",50,37,82.0,127.0,128.0,160.0,164.0,193.0,198.0,221.0,214.0,164.0,181.0,231.0,170.0,142.0,177.0,158.0,131.0,88.0,89.0,81.0,72.0,105.0,67.0,116.0,77.0,45.0,63.0,63.0,59.0,36.0,34.0,72.0,47.0,51.0
1587,"(50, 38)",50,38,25.0,25.0,29.0,33.0,20.0,32.0,20.0,38.0,32.0,36.0,36.0,32.0,54.0,18.0,34.0,18.0,14.0,8.0,15.0,15.0,18.0,21.0,16.0,32.0,31.0,17.0,13.0,14.0,9.0,6.0,8.0,11.0,13.0,7.0
1588,"(50, 40)",50,40,851.0,764.0,819.0,680.0,665.0,663.0,618.0,718.0,643.0,719.0,815.0,848.0,650.0,529.0,714.0,515.0,310.0,319.0,301.0,359.0,262.0,258.0,172.0,229.0,182.0,131.0,129.0,135.0,126.0,108.0,146.0,108.0,107.0,110.0
1589,"(50, 41)",50,41,45.0,35.0,28.0,29.0,27.0,33.0,20.0,30.0,26.0,20.0,24.0,42.0,28.0,25.0,18.0,21.0,13.0,16.0,27.0,14.0,14.0,17.0,12.0,8.0,7.0,9.0,11.0,9.0,8.0,8.0,8.0,11.0,7.0,2.0
1590,"(50, 55)",50,55,382.0,311.0,356.0,318.0,378.0,415.0,477.0,487.0,365.0,416.0,435.0,500.0,289.0,321.0,395.0,254.0,195.0,262.0,262.0,231.0,156.0,167.0,127.0,261.0,145.0,128.0,131.0,114.0,131.0,109.0,176.0,92.0,86.0,110.0
1591,"(50, 56)",50,56,3.0,5.0,6.0,8.0,1.0,9.0,9.0,14.0,19.0,17.0,11.0,14.0,6.0,4.0,5.0,13.0,5.0,8.0,5.0,4.0,2.0,2.0,9.0,21.0,8.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,13.0,2.0
1592,"(50, 58)",50,58,3.0,2.0,8.0,1.0,4.0,5.0,7.0,3.0,0.0,2.0,19.0,22.0,3.0,9.0,2.0,2.0,6.0,1.0,2.0,4.0,7.0,1.0,2.0,3.0,0.0,5.0,1.0,0.0,2.0,3.0,8.0,2.0,4.0,2.0
1593,"(50, 59)",50,59,2.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,"(50, 62)",50,62,56.0,53.0,41.0,32.0,38.0,45.0,28.0,35.0,46.0,19.0,36.0,85.0,48.0,50.0,25.0,21.0,11.0,29.0,12.0,8.0,8.0,12.0,5.0,20.0,15.0,12.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
1595,"(50, 63)",50,63,14.0,9.0,15.0,6.0,3.0,144.0,17.0,16.0,7.0,7.0,14.0,33.0,13.0,12.0,18.0,24.0,19.0,27.0,25.0,30.0,24.0,14.0,39.0,59.0,33.0,31.0,40.0,17.0,21.0,25.0,65.0,40.0,36.0,32.0
1596,"(50, 64)",50,64,26.0,18.0,28.0,19.0,18.0,23.0,23.0,24.0,18.0,17.0,23.0,36.0,12.0,14.0,24.0,17.0,27.0,13.0,10.0,28.0,12.0,12.0,20.0,28.0,38.0,23.0,18.0,6.0,14.0,7.0,19.0,15.0,12.0,11.0
1597,"(50, 65)",50,65,53.0,23.0,14.0,14.0,24.0,46.0,33.0,39.0,47.0,46.0,40.0,46.0,24.0,19.0,39.0,10.0,25.0,13.0,18.0,10.0,8.0,31.0,33.0,53.0,70.0,44.0,46.0,24.0,27.0,30.0,32.0,34.0,11.0,46.0
1598,"(50, 67)",50,67,64.0,69.0,55.0,33.0,29.0,26.0,27.0,22.0,26.0,26.0,21.0,72.0,28.0,27.0,24.0,36.0,34.0,20.0,19.0,26.0,18.0,14.0,12.0,38.0,12.0,7.0,6.0,9.0,9.0,4.0,8.0,13.0,6.0,9.0
1599,"(50, 69)",50,69,26.0,15.0,34.0,27.0,14.0,13.0,10.0,18.0,12.0,2.0,6.0,16.0,5.0,18.0,6.0,8.0,6.0,7.0,6.0,5.0,7.0,5.0,10.0,41.0,16.0,11.0,11.0,3.0,9.0,9.0,22.0,6.0,5.0,2.0
1600,"(50, 70)",50,70,12.0,37.0,25.0,16.0,12.0,15.0,22.0,13.0,17.0,10.0,6.0,21.0,13.0,14.0,7.0,3.0,1.0,16.0,21.0,14.0,1.0,3.0,28.0,44.0,25.0,33.0,17.0,19.0,46.0,37.0,36.0,25.0,30.0,16.0
1601,"(50, 72)",50,72,26.0,25.0,23.0,17.0,21.0,26.0,19.0,47.0,36.0,35.0,27.0,77.0,28.0,34.0,47.0,62.0,56.0,39.0,31.0,43.0,29.0,17.0,47.0,75.0,39.0,30.0,24.0,7.0,28.0,17.0,43.0,32.0,28.0,30.0
1602,"(50, 73)",50,73,2.0,3.0,5.0,8.0,2.0,6.0,5.0,3.0,3.0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0
1603,"(50, 75)",50,75,56.0,48.0,41.0,46.0,30.0,23.0,30.0,40.0,28.0,26.0,33.0,41.0,30.0,29.0,31.0,19.0,16.0,15.0,14.0,17.0,16.0,18.0,14.0,19.0,17.0,20.0,12.0,5.0,3.0,7.0,8.0,16.0,11.0,8.0
1604,"(50, 83)",50,83,34.0,15.0,23.0,10.0,24.0,29.0,23.0,32.0,10.0,8.0,15.0,31.0,15.0,22.0,13.0,15.0,17.0,18.0,6.0,10.0,0.0,0.0,2.0,4.0,7.0,5.0,10.0,0.0,2.0,12.0,4.0,7.0,6.0,5.0
1605,"(51, 2)",51,2,19.0,12.0,16.0,7.0,5.0,13.0,7.0,9.0,10.0,10.0,6.0,21.0,15.0,13.0,8.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,10.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0
1606,"(51, 3)",51,3,10.0,3.0,5.0,2.0,1.0,4.0,3.0,3.0,2.0,6.0,10.0,19.0,6.0,20.0,12.0,9.0,8.0,2.0,5.0,10.0,6.0,10.0,15.0,21.0,12.0,8.0,4.0,2.0,9.0,6.0,3.0,6.0,5.0,0.0
1607,"(51, 4)",51,4,7.0,6.0,5.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,"(51, 5)",51,5,3.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1609,"(51, 6)",51,6,2.0,3.0,5.0,2.0,4.0,6.0,5.0,3.0,4.0,7.0,7.0,10.0,15.0,9.0,11.0,3.0,6.0,7.0,3.0,8.0,8.0,12.0,2.0,16.0,9.0,3.0,0.0,2.0,1.0,3.0,5.0,3.0,3.0,0.0
1610,"(51, 11)",51,11,4.0,2.0,2.0,3.0,0.0,4.0,2.0,3.0,8.0,5.0,4.0,10.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1611,"(51, 14)",51,14,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1612,"(51, 15)",51,15,3.0,1.0,3.0,1.0,3.0,1.0,7.0,2.0,1.0,4.0,5.0,12.0,2.0,0.0,4.0,1.0,0.0,3.0,3.0,5.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
1613,"(51, 19)",51,19,112.0,80.0,112.0,88.0,97.0,128.0,110.0,108.0,190.0,147.0,118.0,187.0,114.0,89.0,86.0,35.0,70.0,70.0,71.0,77.0,58.0,53.0,59.0,119.0,90.0,34.0,31.0,20.0,35.0,39.0,37.0,53.0,38.0,0.0
1614,"(51, 21)",51,21,68.0,70.0,59.0,38.0,58.0,60.0,57.0,46.0,30.0,18.0,18.0,40.0,19.0,13.0,14.0,11.0,16.0,21.0,15.0,17.0,2.0,9.0,8.0,15.0,3.0,0.0,7.0,0.0,6.0,5.0,2.0,6.0,4.0,0.0
1615,"(51, 22)",51,22,13.0,4.0,7.0,10.0,5.0,9.0,9.0,4.0,11.0,6.0,5.0,10.0,7.0,7.0,3.0,4.0,11.0,9.0,2.0,8.0,4.0,0.0,3.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0
1616,"(51, 23)",51,23,60.0,53.0,49.0,29.0,53.0,39.0,49.0,75.0,74.0,63.0,65.0,109.0,71.0,71.0,71.0,50.0,43.0,47.0,44.0,52.0,56.0,33.0,48.0,115.0,53.0,42.0,21.0,38.0,34.0,24.0,31.0,49.0,23.0,0.0
1617,"(51, 25)",51,25,1.0,2.0,2.0,6.0,6.0,4.0,23.0,17.0,12.0,4.0,8.0,27.0,54.0,27.0,23.0,46.0,22.0,13.0,11.0,14.0,5.0,4.0,20.0,63.0,10.0,32.0,4.0,9.0,5.0,2.0,2.0,7.0,0.0,0.0
1618,"(51, 28)",51,28,39.0,44.0,72.0,30.0,44.0,30.0,27.0,47.0,59.0,43.0,54.0,71.0,48.0,43.0,35.0,40.0,34.0,40.0,36.0,33.0,63.0,16.0,49.0,47.0,30.0,19.0,15.0,10.0,24.0,12.0,13.0,21.0,8.0,0.0
1619,"(51, 30)",51,30,372.0,328.0,349.0,211.0,247.0,282.0,256.0,261.0,250.0,259.0,232.0,304.0,198.0,160.0,162.0,131.0,116.0,137.0,174.0,132.0,123.0,141.0,122.0,136.0,96.0,84.0,53.0,95.0,101.0,63.0,82.0,90.0,58.0,0.0
1620,"(51, 33)",51,33,1.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,3.0,6.0,2.0,2.0,4.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0
1621,"(51, 35)",51,35,7.0,0.0,6.0,6.0,7.0,7.0,1.0,5.0,4.0,5.0,4.0,11.0,8.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,6.0,4.0,10.0,10.0,9.0,7.0,9.0,0.0,3.0,3.0,4.0,6.0,6.0,0.0
1622,"(51, 37)",51,37,70.0,71.0,78.0,87.0,98.0,64.0,88.0,116.0,89.0,73.0,83.0,87.0,103.0,109.0,80.0,145.0,86.0,60.0,66.0,70.0,72.0,86.0,48.0,88.0,65.0,51.0,68.0,29.0,63.0,52.0,37.0,48.0,28.0,0.0
1623,"(51, 38)",51,38,22.0,21.0,30.0,22.0,19.0,22.0,19.0,29.0,13.0,20.0,38.0,40.0,28.0,13.0,28.0,13.0,24.0,10.0,18.0,10.0,11.0,17.0,15.0,22.0,22.0,7.0,21.0,7.0,13.0,19.0,14.0,15.0,5.0,0.0
1624,"(51, 40)",51,40,908.0,817.0,922.0,643.0,718.0,629.0,764.0,642.0,605.0,635.0,630.0,653.0,499.0,372.0,515.0,474.0,350.0,342.0,413.0,365.0,262.0,298.0,264.0,330.0,239.0,118.0,124.0,102.0,182.0,167.0,194.0,237.0,141.0,0.0
1625,"(51, 41)",51,41,41.0,27.0,39.0,20.0,28.0,18.0,20.0,18.0,23.0,26.0,8.0,21.0,26.0,14.0,14.0,17.0,8.0,16.0,13.0,30.0,20.0,21.0,17.0,12.0,9.0,5.0,8.0,3.0,7.0,8.0,6.0,11.0,3.0,0.0
1626,"(51, 43)",51,43,41.0,47.0,50.0,41.0,46.0,30.0,24.0,19.0,21.0,18.0,26.0,16.0,18.0,26.0,26.0,14.0,14.0,29.0,17.0,20.0,29.0,15.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,"(51, 45)",51,45,23.0,4.0,9.0,4.0,5.0,7.0,8.0,8.0,4.0,8.0,3.0,3.0,0.0,6.0,3.0,3.0,5.0,1.0,4.0,1.0,9.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,"(51, 55)",51,55,321.0,223.0,316.0,265.0,296.0,290.0,314.0,297.0,179.0,184.0,199.0,208.0,142.0,146.0,160.0,172.0,158.0,199.0,179.0,186.0,127.0,153.0,142.0,155.0,130.0,69.0,62.0,72.0,98.0,96.0,87.0,119.0,70.0,0.0
1629,"(51, 57)",51,57,118.0,89.0,87.0,106.0,117.0,105.0,140.0,152.0,130.0,115.0,92.0,131.0,70.0,71.0,82.0,86.0,85.0,89.0,95.0,119.0,71.0,83.0,40.0,79.0,62.0,31.0,44.0,30.0,37.0,50.0,69.0,72.0,60.0,0.0
1630,"(51, 62)",51,62,13.0,22.0,14.0,6.0,2.0,11.0,7.0,7.0,8.0,3.0,6.0,17.0,13.0,7.0,3.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1631,"(51, 63)",51,63,3.0,1.0,2.0,3.0,8.0,52.0,14.0,11.0,3.0,12.0,4.0,23.0,6.0,24.0,30.0,25.0,29.0,21.0,27.0,32.0,18.0,21.0,22.0,49.0,17.0,17.0,8.0,14.0,23.0,7.0,20.0,19.0,12.0,0.0
1632,"(51, 64)",51,64,7.0,5.0,9.0,10.0,8.0,8.0,9.0,9.0,5.0,6.0,6.0,18.0,10.0,11.0,10.0,11.0,12.0,8.0,7.0,16.0,7.0,11.0,9.0,19.0,7.0,9.0,9.0,4.0,7.0,5.0,2.0,5.0,4.0,0.0
1633,"(51, 65)",51,65,7.0,9.0,5.0,13.0,6.0,4.0,5.0,4.0,4.0,8.0,7.0,4.0,3.0,14.0,5.0,7.0,5.0,7.0,4.0,6.0,7.0,2.0,5.0,14.0,7.0,6.0,3.0,2.0,13.0,2.0,1.0,5.0,1.0,0.0
1634,"(51, 67)",51,67,21.0,16.0,15.0,18.0,7.0,15.0,10.0,4.0,5.0,3.0,12.0,10.0,6.0,3.0,16.0,5.0,8.0,11.0,9.0,10.0,5.0,11.0,7.0,13.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
1635,"(51, 69)",51,69,8.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,4.0,6.0,4.0,3.0,8.0,10.0,5.0,6.0,0.0,13.0,6.0,11.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,0.0
1636,"(51, 70)",51,70,1.0,3.0,4.0,6.0,16.0,10.0,11.0,12.0,10.0,11.0,14.0,25.0,9.0,5.0,9.0,6.0,8.0,10.0,4.0,6.0,3.0,3.0,3.0,23.0,19.0,13.0,1.0,4.0,18.0,21.0,16.0,14.0,10.0,0.0
1637,"(51, 72)",51,72,1.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,6.0,12.0,1.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,14.0,16.0,9.0,12.0,7.0,10.0,9.0,14.0,2.0,7.0,0.0
1638,"(51, 73)",51,73,6.0,0.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
